vol_pri,symbol
111012,CGUI
110778,CVRT
110682,PNF
110490,KZIA
110240,AUST
110112,FONR
110111,IRIX
110090,OWLT
110057,FTFT
109862,PSHG
109809,CNTX
109772,NACP
109600,EGUS
109494,XFIX
109361,SPXE
109235,XPND
109109,AGRI
109060,ARKA
108920,QNCX
108870,FOVL
108192,FTHM
108111,LEAD
108053,WEEL
108034,ATER
107880,HKPD
107650,ENZ
107540,RILYG
107410,GAIA
107346,LTTI
107328,ARLU
107312,TYO
107213,ARBK
107185,BBLG
107170,PLRZ
107152,ETQ
107028,NITE
106848,ESGRO
106725,AGQI
106639,THAR
105842,HYFM
105764,PT
105754,CENN
105503,KRON
105490,AFRI
105420,DEEF
105360,FIBR
105303,ROMO
105300,GAB-K
104650,FDHT
104608,PEB-E
104580,WILC
104420,BML-H
104357,BEP-A
104286,JYD
104160,FCRX
104040,GBLI
103851,BSJW
103560,NSEP
103443,EFC-A
103440,SQNS
103420,NOCT
103376,RADX
103290,GSFP
103104,ITDH
103050,BML-G
103005,EP-C
102988,OMEX
102864,GMET
102795,ABEQ
102750,HIDV
102678,CMBM
102465,YYGH
102432,AMH-G
102410,NRSN
102400,NMFCZ
102377,MNTL
102240,ZJYL
101956,FDRV
101955,HAP
101900,EOSEW
101875,CJJD
101840,NAUT
101660,SAGP
101640,FLX
101600,YTRA
101591,KAVL
101304,UHG
101260,GLP-B
100875,VNCE
100862,SLGL
100696,GHLD
100663,PRI-L
100572,CIF
100548,IMMP
100427,SCAP
100399,CCLDO
100224,OBLG
100111,ALVR
100092,FSST
100080,PNFPP
100035,SKK
99944,FGMC
99807,SLE
99800,WAVE
99736,USEP
99606,IBIB
99586,NOEM
99400,TWO-A
99396,IPXXW
99296,HDRO
99099,GLADZ
99090,NEUE
99038,REX-C
98855,AVNM
98800,UBCP
98724,ENLT
98595,DRCT
98571,ICMB
98415,XPON
98288,EKSO
98267,JXG
98067,CAPN
97999,LEXX
97939,AJAN
97888,BPT
97812,NTWK
97734,RMCA
97728,MCVT
97536,KURE
97488,FRNW
97362,TILL
97325,LUCY
97032,UYM
96984,QARP
96965,FCNCP
96822,ANSCW
96755,LSH
96558,SEA-A
96543,IAE
96300,JULU
96270,NXPL
96144,FGBIP
96105,ARBKL
96036,BTBD
95986,JRSH
95940,VERB
95931,RILYT
95928,AKAN
95874,GLV
95810,CSA
95756,GHMS
95676,DTRE
95580,AUID
95544,DCMT
95186,FSZ
95148,BSJV
94900,SHAG
94798,OEUR
94500,DTCK
94367,EET
94078,VSMV
94050,GRN
93863,KVHI
93786,AMIX
93730,RXD
93665,STRM
93573,SAY
93275,HROWM
93095,MWG
92870,OCCIM
92751,PTLE
92708,QQQG
92475,JOB.W
92460,HVIIU
92336,IGC
92320,ATMV
92315,SNAL
92232,CVU
92196,LIVE
91980,LMBO
91846,HYXU
91800,SEA
91756,CIO-A
91650,LEXI
91605,MZZ
91500,PMNT
91476,FOPC
91468,SYRA
91443,WRB-H
91322,ZBAO
91124,MOGO
91028,RLMD
90972,WTO
90909,ADSEW
90864,OVF
90810,ZTEN
90750,NCSM
90595,EZGO
90549,ARCM
90420,FBUF
90405,CGTL
90388,MTEK
90240,LPCN
90210,WALD
90117,ABCS
90067,SPBC
90022,CEFD
90000,KRKR
89964,SAEF
89928,BC-A
89920,OCTO
89598,CTSO
89445,NURO
89380,QDIV
89280,FLYD
89193,EFC-B
89177,SUNE
89144,NOVZ
89100,GBXB
88900,SILO
88888,LCFYW
88860,QIG
88843,OVS
88810,NMG
88678,BKYI
88668,BLCR
88456,HSDT
88445,SPPL
88320,NCEW
88320,SDOT
88290,PCIG
88155,MLPD
87843,IWTR
87840,ETX
87804,AFRIW
87580,KOCT
87516,IIP-A
87417,VVPR
87381,BJK
87376,EQV.U
87330,GGZ
87290,OPTX
87192,ENSC
87153,RENT
87131,KRMA
87120,FBIOP
87120,IONR
87084,AFGC
87048,APM
87048,BZQ
86904,MLPR
86870,NXN
86856,VNAM
86848,QCON
86835,BWEB
86806,PMN
86760,XDAP
86692,COPJ
86670,TXS
86520,DEVS
86292,PEVC
86264,DYCQ
86112,GGUS
86070,BWSN
86022,SNGX
85870,TRX
85618,ONBPP
85567,BPOPM
85520,BBEM
85504,SAMM
85485,FORH
85442,OCFCP
85280,BBC
85125,UMAY
85050,SQFTP
84966,FLUD
84928,PIEQ
84850,INDF
84784,BGIG
84777,PPSI
84626,BLDG
84592,APLU
84447,OCTU
84150,MODD
84002,CMPOW
83979,TOK
83900,PSA-O
83820,DX-C
83795,NEWZ
83790,PALI
83540,FTCE
83433,TOP
83359,ARQQW
83125,GRB-A
83096,MAGA
83025,OCTM
82950,TMFX
82800,LVWR
82783,AFMC
82694,LPTX
82658,ELTK
82627,EEMO
82464,MFICL
82368,FDVL
82297,HCWC
82088,SPRU
81807,CHM-A
81795,XIN
81651,IVRA
81640,EBIT
81600,NORW
81530,NEXA
80997,HAIL
80973,ABNY
80748,SCWO
80625,AFBI
80613,QETAR
80500,PSCU
80460,LCFY
80346,DRUP
80340,WOMN
80215,GMMF
80194,NCNA
79982,ODDS
79800,IHY
79620,INDH
79605,PSA-M
79570,SND
79559,MBINN
79530,BDVG
79458,DYFI
79360,GJO
78771,NYMTG
78600,LQDI
78408,LSAK
78342,CRD.B
78330,QCML
78306,EMSF
78261,FEIG
78182,HTOO
77831,FLYU
77825,JANM
77741,EPWK
77728,HSCS
77701,XTOC
77685,ELM
77655,BRIF
77600,EZJ
77328,GDMA
77300,MAYW
77285,IVP
77070,AVMA
76942,IHYF
76859,SELF
76657,ELVA
76650,ADGM
76630,MLSS
76570,DBR-H
76539,FHN-E
76381,CIL
76255,EDUC
76152,ADN
75930,CICB
75829,TOYO
75638,TSMG
75450,EFAS
75411,THM
75392,LSTA
75270,SF-B
75250,GK
75208,RGT
75081,RNRG
75081,TEKX
75038,NYMTL
75000,AREN
74816,FPRO
74737,BSIIW
74624,AVMU
74538,KJUN
74472,JPAN
74466,RAYJ
74386,PET
74347,EWV
73968,AHYB
73942,HPH
73872,HFBL
73794,ZDGE
73788,CMND
73776,VS
73660,TYLD
73641,AERT
73610,SZNE
73580,MAYP
73359,MYSZ
73289,ZAPP
73129,CFBK
73080,EFC-C
72941,BGI
72933,NEPH
72904,RZLVW
72498,RPHS
72435,FAAS
72358,XRLV
72312,OPTN
72251,FRT-C
72224,CVV
72171,RULE
72165,UST
72000,EBON
71919,GCV
71852,SAIH
71736,TRTY
71703,NCIQ
71624,PMIO
71622,XIMR
71600,FCAP
71520,SPRO
71440,BIP-A
71424,IMG
71361,ABLLL
71280,UEVM
71233,AIMD
71136,RGC
71070,SEPT
70952,TRINZ
70910,ZTRE
70896,BODI
70866,CTRM
70819,CPSH
70807,PWM
70702,PRI-F
70679,ESIX
70679,HYBX
70672,DUKH
70670,GMHS
70470,GXUS
70401,AGM-E
70397,AFMD
70380,ARL
70280,UCB-I
70168,FHN-B
70080,DAIO
70077,PCLO
69984,DECO
69784,INEQ
69744,DFVE
69600,NDIV
69568,TEMP
69078,SBB
69039,WHFCL
68856,QAT
68850,DRAI
68544,QLTI
68540,HDLB
68404,CARD
68310,SUPP
68040,GOODN
68000,SLNG
67824,MYLD
67791,TOON
67660,LPA
67648,COPY
67600,JFBR
67580,TOPS
67473,CASK
67425,SANW
67418,IBID
67275,SLND
67222,NVAWW
67166,EEV
67133,GEG
67000,DTAN
66933,MYCH
66840,GSKH
66787,SEED
66724,QH
66720,VNRX
66708,RFDA
66659,CTNT
66555,MYCI
66555,TOKE
66384,AFIF
66308,BRLT
66237,MEDI
66220,DUKX
66170,FSCC
66014,FCBD
65961,VABS
65572,SB-D
65554,RDI
65534,FMQQ
65494,TDI
65493,APRZ
65455,XNOV
65364,NCPB
65330,PW-A
65273,NTIP
65196,BPH
65170,IINNW
64989,BSBK
64968,BUFP
64959,TBMC
64938,NHTC
64832,CYCC
64736,ZEPP
64719,CAMP
64629,JMM
64616,RMI
64499,SSPY
64464,EMTY
64325,TPHE
64287,HYRM
64227,OXLCL
64010,IH
64000,BPYPP
63990,MDV-A
63887,ARGD
63855,SZK
63850,CGIB
63782,AYRO
63684,MEMS
63544,RCC
63510,ARMP
63504,GORV
63492,OPHC
63338,COCP
63095,PCSA
63054,WAR
63019,PSCC
62920,SJ
62880,SGD
62719,GECC
62530,UBXG
62352,XOCT
62304,SLNHP
62280,XAUG
62100,ISHG
61974,MART
61937,KORE
61886,SSFI
61578,UJUN
61516,NBY
61479,CYTH
61456,GLOW
61450,CNET
61339,FLAO
61206,ENLV
61152,PPEM
61002,MAVF
60973,ZZZ
60720,RMIF
60710,VIASP
60648,XBIO
60639,CPBI
60478,DYNI
60450,CNCR
60390,BFRI
60340,OAEM
60305,AYTU
60280,DFE
60250,ENOR
60192,HUDI
60150,GDV-H
59964,STNC
59850,RFIL
59838,AZI
59738,TOPP
59730,AJUL
59290,ICG
59271,NVBU
59136,FMNY
59102,ALF
58896,JUNT
58857,SEA-B
58852,FACT
58800,DGICB
58793,IDN
58779,SNTG
58710,TRSG
58667,PSTV
58619,MHUA
58576,ATXG
58523,HIYS
58450,CRWS
58446,NXTE
58213,IBGA
58175,PFXNZ
58036,DIVP
58032,EDAP
57878,NJUN
57855,IPPP
57804,IQSU
57575,JXX
57392,FID
57387,PVL
57350,BLNE
57240,HLXB
57239,ELWS
57200,GLO-B
57165,HOUR
57155,TDTH
57120,VRAI
57112,CNAV
57063,HCWB
57057,AETH
56949,TRIB
56862,NCV-A
56609,TYLG
56520,CVR
56511,DARP
56448,TOVX
56350,SDD
56168,ZCMD
56163,JBDI
56160,UCL
56156,VGAS
56118,BLCV
56049,GATE
56031,SHDG
55998,RILYP
55930,WLDR
55821,INLX
55806,ATNF
55800,PRPO
55775,TRT-D
55708,ZVSA
55703,ABVE
55640,SHPH
55637,OXLCP
55600,HWM.P
55576,FCSH
55572,AIVC
55562,EDOG
55260,NERV
55203,MOTG
55200,MSTB
54978,EVG
54902,BBDO
54868,CHRO
54868,INBKZ
54834,IRTR
54540,CSF
54540,NTWOU
54528,EVGN
54526,UUU
54336,ZKIN
54284,CTEC
54179,QPX
54164,UTRE
54138,MNBD
54060,GREEL
54054,GLMD
54043,FTBD
53998,MINV
53982,NXGLW
53858,RDOG
53802,DVLU
53760,AGM-D
53754,SYPR
53681,HTCR
53606,SY
53544,MIT-A
53537,IROQ
53348,CETY
53178,HISF
53172,HROWL
53152,BAC-E
53099,EHLS
53000,LCLG
52958,FGMCU
52752,ASTC
52532,FKU
52460,CMR-D
52446,RLYB
52417,BENF
52324,GHG
52303,SOWG
52248,SBND
52185,CCIX
51994,SPHAU
51980,FEMR
51967,SST
51937,ARTW
51900,AIRTP
51870,NE.A
51786,LJAN
51726,NXTC
51700,CLB.U
51688,SUP
51555,MYCJ
51540,GURU
51531,CISS
51400,PCSC
51386,SIEB
51320,HSBH
51303,NETL
51229,PED
51150,CSWCZ
51096,KF
51072,TORO
51051,OPF.W
51012,ISPO
51000,BLIN
50912,RHRX
50898,AEI
50839,SIJ
50738,VTAK
50626,WLTG
50572,AHG
50372,THRO
50370,BHV
50306,SPBX
50280,VSME
50250,FLN
50208,OFOS
50112,NVBW
50024,KTH
49880,CUBA
49852,DTF
49850,GECCO
49841,POWWP
49757,MTNB
49552,SPAM
49500,LFMDP
49440,CLD-A
49302,DVDN
49225,FMST
49162,SNSE
49098,NTEST.I
49020,ABP
48993,PBAU
48989,ZEO
48984,RILYL
48975,EFSCP
48827,DATSW
48732,BOWN
48540,MCH
48510,CARA
48408,TBJL
48240,LIXT
48200,WFCF
48180,VSHY
48040,ECCW
47853,WSBCP
47849,CXH
47815,CREV
47712,INCR
47671,HCOW
47648,BKS.W
47596,LGL
47520,BHR-B
47520,NTRBW
47382,BOLT
47376,ROMA
47336,SPVM
47191,APRH
47153,OABIW
47000,IWLG
46953,LANDM
46949,SOLR
46900,AHT-G
46812,GLXG
46773,PRTC
46739,GRABW
46722,PYN
46690,FEUS
46614,PLUR
46480,MHNC
46352,INCE
46182,ONFO
46176,RMCF
46168,MSS
46080,FBYD
45990,RYDE
45960,CHCI
45889,JNVR
45882,METCL
45854,AGAE
45738,DLN-B
45733,ADIV
45584,PW
45500,AKTX
45356,CODA
45306,SPBW
45264,USEA
45084,BATL
45075,SIGIP
45024,KPRX
45000,WVVI
44889,BMAY
44880,BNR
44802,IBRN
44778,ONMD
44668,WBIL
44583,LALT
44583,RFL
44576,AMP.V
44576,NSCS
44513,IRET
44458,ROLR
44442,OXSQZ
44352,HHS
44285,OBND
44268,MARZ
44239,LST
44080,FGM
44067,CEAD
43912,BCOW
43892,TLTI
43890,PPI
43800,PAPL
43760,PAVM
43757,MAYT
43741,MPAY
43738,NSYS
43688,QXQ
43672,ZTEK
43449,PTIX
43428,PROV
43419,GAINL
43304,NVOH
43288,LCG
43262,THCH
43236,PSCM
43200,CVE.W
43164,USCL
43078,AOMN
43068,OPXS
43064,ILIT
43036,UG
42930,HIDE
42819,MAGG
42755,NCLO
42750,EVOK
42670,XFL-A
42648,OASC
42630,DAT
42625,SCNI
42624,DVOL
42616,WBIY
42600,ESBA
42528,AIVI
42516,AIMBU
42348,QVML
42188,BCDA
42112,EHGO
41979,CUBB
41958,RJMG
41854,FDSB
41845,ADFI
41805,SMI
41540,KOKU
41479,RVP
41400,IXHL
41352,OESX
41280,MITQ
41237,PPBT
41232,FTDS
41052,ENFY
41013,EDSA
41005,MNDO
41000,HGBL
40915,VAMO
40896,BDCX
40770,DXST
40766,WBIG
40754,BOXA
40720,EDGI
40700,EPRF
40698,RBLD
40595,GBR
40528,FEAC
40527,AMST
40515,SNPD
40483,ERNA
40425,GIFT
40368,VLYPP
40320,ICCH
40314,IBG
40200,PTEU
40112,GBXA
40090,EQLS
40080,NAMSW
39984,HDG
39984,PXS
39919,BFS-D
39896,UIVM
39888,LFEQ
39837,DLTH
39787,IMCC
39780,MUSQ
39780,PCG-A
39762,BHIL
39750,EDTK
39698,RSBY
39690,NNAVW
39516,BRFH
39516,SIMS
39495,FFDI
39430,ERET
39252,XAPR
39208,GGRW
39105,FLDDW
39096,BFS-E
39006,FAI
39000,GCMGW
38988,MSTI
38955,AWRE
38915,BZAIW
38897,DHAI
38880,MBINM
38880,MTEX
38874,GENT
38832,CUTR
38816,XFLX
38808,DZZ
38766,EPR-E
38735,IVA
38709,SCDV
38700,ATXI
38675,CEFA
38640,OCTH
38640,SYBX
38612,MTEKW
38610,LBGJ
38540,DSWL
38364,ARKY
38277,FARX
38236,GROW
38000,AKO.B
37875,ATCOL
37848,NRXS
37832,THNR
37816,MTVA
37802,ILAG
37744,YXI
37687,TCI
37620,CARV
37590,MYCF
37575,RND
37572,CLOD
37544,WDNA
37443,XELB
37428,GAINZ
37366,BLKC
37314,HDMV
37297,SONN
37296,GMMA
37275,CAFG
37248,LXP-C
37170,BGDV
36982,IDAT
36976,COD-A
36972,EVTV
36890,SKGRU
36864,CPAC
36840,SNPG
36832,SANG
36828,PODC
36750,NYC
36700,CORX
36697,PFX
36563,IFBD
36498,CMR-C
36384,WYY
36285,WINC
36221,NPFI
36196,EICA
36140,DYAI
36120,FHN-F
36072,IBIJ
35924,CMR-B
35910,ELBM
35874,IPDP
35844,WBIF
35700,IPB
35550,OCTZ
35525,WMPN
35475,EDRY
35455,BHR-D
35424,CLWT
35370,REGCP
35310,DFLI
35178,GAA
35014,EIIA
34931,UCIB
34826,ECML
34788,KONG
34775,FNWD
34752,MFUL
34730,PYPD
34723,QSML
34668,ABHY
34578,BANL
34472,LKOR
34408,HF
34333,NXTV
34320,CULP
34307,STXI
34272,MSGM
34245,MKOR
34200,SHIM
34170,RBKB
34062,MYCN
33908,GTN.A
33820,CBSE
33750,USCA
33749,ITDC
33740,CTHR
33704,TOMZ
33495,NBDS
33495,RECT
33432,PSMO
33422,EGF
33400,TBNK
33304,BCG
33300,YCB-A
33166,SLNZ
33069,COCH
32908,WTID
32856,PSCF
32704,SPAX
32659,BELT
32652,BCIL
32639,SQLV
32522,GTIM
32490,PBHC
32450,GLSTU
32430,PRE
32370,DBVT
32365,WLDS
32340,CNOBP
32202,KWT
32175,FLUX
32085,MPU
32084,BRF
32053,SNOA
32037,BKHAR
31960,XB
31902,MYCK
31816,PC
31784,BCLI
31733,MYCM
31598,BCV-A
31570,SNYR
31560,FUSB
31552,OMH
31525,TAX
31514,PRI-K
31365,BCIM
31356,ETI.P
31296,MARM
31224,EAOK
31136,ARTL
30927,XRTX
30906,RELI
30900,KZR
30856,OVM
30823,TPMN
30810,LNKS
30807,MRIN
30750,LQTI
30749,BLMZ
30732,MRKR
30663,SOHOB
30602,INRO
30552,GDTC
30550,NDRA
30504,GECCI
30470,PDYNW
30444,FUSI
30444,TCPB
30348,WUSA
30312,SAZ
30303,BGRO
30160,IPM
30143,MDBH
30095,GMR-A
30084,TWOX
30072,HCXY
30000,IMPPP
30000,VMAX
29990,SROI
29987,BCHI
29904,OBOR
29880,UJB
29840,VCICU
29769,GGT-G
29670,CTA-A
29648,INTS
29601,VHC
29450,PHAR
29374,QHDG
29225,BKK.W
29208,HBTA
29204,KMID
29120,YJ
29028,THY
29001,UPAR
28910,TACT
28805,SHRY
28688,CDROW
28677,EVLU
28672,TRT
28600,BOTJ
28431,AIRJW
28360,PUI
28335,DESK
28291,IPW
28259,EPR-G
28210,GITS
28165,HLP
28140,FLCG
28050,STKH
28039,PSCX
28015,VINE
28000,HWAY
27936,NRGU
27901,TAFL
27855,PWS
27734,ICR-A
27709,KNOV
27664,XPL
27531,CCTG
27491,AXDX
27423,RVER
27420,MDLV
27376,CTOR
27370,CRGOW
27339,SEATW
27312,RINC
27300,APRE
27269,SNCRL
27234,EMCR
27200,CLIR
27190,FPXE
27120,OLB
27104,MSSA
27036,ACP-A
27027,NDEC
27000,DMYY
26973,MRM
26786,CFSB
26686,KHYB
26670,SURI
26640,LEDS
26604,FDND
26594,VICE
26511,EVHY
26478,PSMD
26476,OCTJ
26429,LIBD
26410,DVAL
26400,MNOV
26352,STRRP
26244,QLGN
26172,ESMV
26146,AQB
26143,FIXP
26132,SYT
26117,VAL.W
26112,RCON
26111,BPYPN
26100,BHST
26093,SSY
26081,ROAM
26078,LPBB
26065,BDCZ
26039,WBND
26010,ION
25994,BQ
25937,LQDB
25921,SKGRW
25864,LIAY
25860,FUNL
25773,OOTO
25768,FCTR
25767,MEMX
25752,KEUA
25740,CLGN
25735,IROC
25727,SPXV
25632,FIG
25603,AMTD
25578,ASRV
25525,CPRJ
25391,HSMV
25350,RKDA
25340,GLU-B
25233,RATE
25155,EWK
25122,CASI
25122,TIRX
25095,INTJ
25080,JULJ
24990,SMTK
24888,FRGT
24800,BSMY
24740,LIAV
24717,EWUS
24687,ASTI
24650,SUGP
24637,DIEM
24584,TGLR
24545,BBBL
24480,PRSO
24432,SIMAU
24407,EEA
24390,LDEM
24384,CAAA
24328,ERNZ
24325,UONE
24300,OPP-B
24228,CCSO
24176,KIM-N
24123,LIAU
24010,PRI-D
23990,RDFI
23940,FGFPP
23939,WAI
23568,IWML
23513,LIAT
23452,XVOL
23436,APRT
23436,SCKT
23401,PSFD
23199,AUBN
22960,CCIRW
22950,ANNA
22942,UONEK
22932,AMBI
22920,REX-B
22875,CPOP
22855,LIAQ
22855,OACCW
22800,FENG
22781,ELON
22772,TRT-B
22710,XUDV
22695,JOJO
22609,HVII
22563,RFLR
22518,PDPA
22480,EAOR
22476,PNST
22472,SIXP
22448,WEED
22425,RAY
22379,AQWA
22376,PBMR
22375,SRG-A
22296,AFSC
22277,VMCA
22260,UCAR
22208,LIAP
22206,UXI
22194,GRPZ
22162,LGCF
22125,TMCWW
21978,MYCL
21960,FFLV
21850,AWH
21692,BGSF
21555,MHLA
21514,GPAT
21510,SER
21483,EFRA
21462,HONDU
21424,ASIA
21304,PSCD
21252,UTRN
21250,PMCB
21208,CTCX
21165,LIEN
21137,XTAP
21120,BIAFW
21080,SHFS
21079,YQ
21000,LITB
20992,VERS
20984,IMTE
20895,MRGR
20860,SPC
20851,BNKU
20801,FATBB
20786,EVGOW
20780,SPUC
20769,VEEE
20763,GRFX
20727,INFR
20702,ECCV
20652,IBIH
20640,BEAGU
20576,IBHK
20451,NCL
20400,SCIO
20365,CLRO
20255,ANTE
20250,IBAT
20183,BFL.W
20125,KOCG
20046,NXD-A
19992,ECCX
19979,TDACW
19965,UPV
19872,NDOW
19839,CKX
19796,AP
19731,PBJA
19680,HTFC
19621,BOTT
19601,FLNT
19558,RHTX
19520,PRI-H
19380,GELS
19342,FEDU
19320,TCBS
19292,JCHI
19292,SOTK
19197,LVLU
19168,LUX
19138,BNDD
19114,SVCCU
19112,RC-C
19107,SPXN
19092,BLLD
19044,MAMO
18986,AHT-I
18954,NZUS
18900,AHT-D
18892,FSBD
18876,GLE
18838,CNF
18800,GFLW
18744,NRE-A
18725,XTKG
18720,INHD
18702,SVT
18624,IWFG
18600,IWFL
18575,BFRGW
18560,NDIA
18491,SPIN
18472,KTN
18464,OXLCO
18416,IPXXU
18352,BHM
18332,LFDR
18323,BGLC
18305,ABOT
18300,MSC
18234,BGM
18163,POCI
18144,BYSI
18144,TLPH
18108,CNO-A
18078,LFBD
18044,SMLL
17966,PZG
17813,WHTX
17804,LFBB
17791,SOHO
17744,AACT
17731,XOMAO
17710,XDAT
17694,VSTA
17655,RFFC
17640,YAAS
17625,TURB
17594,PRTG
17584,XWEL
17560,GPM-A
17537,XHYH
17532,ABLD
17521,VSTEW
17493,JPSV
17464,ASB-E
17459,FSHP
17388,DLPN
17382,RODE
17375,GVH
17339,AIEV
17252,ILLRW
17219,SHMDW
17213,LIVR
17206,LFAX
17196,RAYC
17174,ONEG
17168,ATLN
17100,INN-F
17100,LNGZ
17100,MVSTW
16812,BJUN
16765,OCTQ
16739,PSNYW
16670,CREG
16666,LIAC
16646,HAPY
16618,FLAX
16560,QTJL
16558,LFAV
16510,NVBT
16506,NOVP
16463,HART
16416,LEXXW
16415,MSTQ
16380,HPAI
16288,BRID
16245,KLTO
16232,IRVH
16230,MDIA
16218,GRNQ
16214,LFAU
16199,NEOVW
16185,ARBEW
16176,LPBBU
16155,AVPTW
16150,GCT.W
16048,FDTB
15995,BEGS
15912,PBDE
15790,FTAIM
15789,GDL
15774,AMDD
15699,XHYE
15642,ADAG
15610,LSB
15516,BMED
15516,KLXY
15497,CSRE
15480,CPII
15480,IOR
15476,MLEC
15470,RAIN
15414,BRHY
15407,HFND
15380,XIJN
15368,TROO
15325,PBBK
15275,PQDI
15264,SHEH
15249,GCAL
15227,MARPS
15200,LIQT
15200,MAYZ
15174,POLA
15144,LFAO
15120,FOXY
15117,GMNY
15096,NEWTI
15075,JULH
15072,CARU
15030,SLDR
15026,AENTW
15000,PHH
14982,GAINN
14940,NSTS
14863,HOLOW
14842,PL.W
14820,HTFB
14680,MGYR
14625,ULY
14580,SSXU
14522,MYND
14497,QSIG
14462,INFO
14410,COOT
14410,EATZ
14336,RANGU
14320,MEDX
14263,QSIAW
14238,DRDBU
14230,KROP
14193,CPSY
14190,CCEF
14094,SATLW
14064,AMS
14029,LDRR
14007,RANG
13946,GLBS
13925,WLACW
13900,KPRO
13886,HUMAW
13875,COHN
13863,GGT-E
13811,ASTLW
13734,BRNS
13725,AKO.A
13702,MOGU
13680,FTII
13630,FDGR
13591,AWX
13585,BWBBP
13503,RFCI
13500,LSE
13480,DIT
13426,BEST
13410,LFT-A
13386,JWEL
13344,ARKR
13340,CMLS
13335,NETDW
13295,AAPR
13242,CBON
13230,GNFT
13223,IQHI
13200,ECF-A
13160,PFFL
13149,BANFP
13120,EMM
13024,FTXR
12932,ITDI
12852,RFEU
12825,GAEM
12760,SLDPW
12742,BOWNR
12732,GFGF
12709,DRTSW
12705,BYRE
12649,NAYA
12630,CPSA
12600,CPHC
12565,MFSV
12560,OTRK
12550,ESGX
12546,DXR
12502,JCSE
12500,SCNX
12480,NXLIW
12432,HOFV
12425,PVI
12397,SQMX
12384,SNAV
12288,SBX.V
12218,OXBRW
12192,RNEW
12105,ALVOW
12091,SWAG
12084,UDI
12082,CDR-B
12081,MAKX
12047,ONEO
12038,RAYS
12012,YFYA
12004,DIVS
12004,INDP
12003,AGMH
11997,GNTA
11993,DWAW
11970,STG
11951,TBLAW
11946,EDGE
11928,FORD
11880,LOCL
11834,CARZ
11825,LGHT
11817,NYMTZ
11765,LDER
11694,SURE
11672,DMAT
11658,AUGZ
11620,QCLR
11610,BEEX
11610,FBYDW
11560,PJIO
11525,PSMJ
11524,GIPR
11524,SQFT
11500,MXC
11499,QTAP
11470,NWTN
11455,REGCO
11448,BRN
11445,CARK
11431,ICCC
11431,ISHP
11400,APWC
11400,SYNX
11384,QLVD
11370,XHYF
11365,OFSSH
11340,SRL
11322,MOBBW
11198,CUB
11132,FVN
11124,SSPX
11078,LVRO
11052,MCHS
11033,YXT
10977,EAOA
10972,TOAK
10927,ELLO
10906,JDOC
10899,FLSA
10880,BRIA
10794,CRMLW
10772,PSCJ
10771,KNCT
10744,SGMA
10695,EPOW
10669,FORA
10659,GRA.W
10648,IQRA
10540,FDAT
10528,SIM
10508,KEAT
10452,GEME
10439,NNOV
10397,OND
10360,JHHY
10335,MEIP
10305,CALC
10297,FEDM
10196,BBBI
10180,ALDFU
10180,MACI
10175,CCSB
10168,WABF
10162,JIII
10156,GECCZ
10116,LVROW
10078,PUSH
10060,GDL-C
10052,BDL
10032,ELPC
9980,BFIX
9978,EUDV
9975,MOVE
9964,SPAQ
9922,BBGI
9900,ML.W
9898,MGLD
9888,ENTO
9880,OCCIO
9820,UFG
9784,DHAIW
9765,CSCI
9752,IIGD
9744,MLDR
9740,PIPE
9720,APYX
9718,OXLCN
9672,EQS
9660,FORTY
9632,WCME
9610,ISWN
9540,AIHS
9478,OOSB
9464,AWEG
9454,TCRT
9429,MMA
9392,CDIOW
9351,LEGT
9332,PIFI
9302,ASET
9274,MOOD
9163,YGMZ
9152,GSEE
9136,DVQQ
9128,GJS
9106,ECDA
9096,XYLO
9044,FEUZ
9039,SMCF
9000,TKLF
8979,HELX
8849,LDDR
8778,ELSE
8763,JZ
8736,TINY
8726,SHUS
8695,LANV
8686,CRESW
8666,BBLB
8656,EMDM
8528,WNDY
8484,SFWL
8463,EMCS
8397,ANGH
8378,ULVM
8374,DAVEW
8334,KEM
8280,WHLRP
8265,AGMI
8231,ELQD
8190,ABTS
8178,CLB.W
8174,GURE
8127,BNIX
8116,CTEX
8070,PCTTW
8048,JCTR
7914,DSX-B
7904,FBZ
7844,OP
7800,ZBAI
7789,ARBB
7714,SEPZ
7679,FGI
7653,MBNKP
7644,CPSN
7618,AMODW
7616,NUKKW
7602,PBQQ
7596,FMCE
7563,CPSJ
7562,GOVXW
7540,FGIWW
7506,JULQ
7499,PER.W
7496,LAN.W
7470,INTG
7410,EVMT
7392,LCF
7360,BYFC
7350,LIMI
7317,RCG
7245,CEP
7226,PJFV
7213,CDEI
7195,FINE
7147,IBAC
7105,BACQU
7098,XNAV
7083,RIBBU
7080,SWVL
7073,BWTG
7020,ESGL
7014,NTWO
6992,GIGM
6987,NWGL
6957,FDWM
6952,AAME
6922,OCIO
6920,EQV.W
6900,DIVD
6899,XTLB
6894,TFINP
6877,DRRX
6850,SNPX
6842,SIF
6827,COCHW
6768,FTHF
6760,TAIT
6744,BTRN
6732,UPGR
6692,LSBK
6685,DTSTW
6631,NDVG
6630,IRS.W
6617,AIMDW
6437,DSX.W
6432,SPKL
6417,FTIF
6396,AHT-F
6386,XMAY
6354,AVIE
6325,FDCE
6306,EFFE
6277,VFSWW
6270,MTR
6247,FMCX
6237,BLDEW
6230,ACSI
6206,BNGE
6200,BRLS
6150,HFSP
6146,UXOC
6136,SKY.W
6108,TSEP
